priority_rank,content_id,client_id,priority_score,recommended_action,reason_codes,search_volume,impressions_90d,clicks_90d,trend_pct,days_since_last_update,word_count,content_age_days
22413,content_7a35909752a1,client_d4735e3a26,0.0003287583858541931,Monitor,DECLINING,,657,9,-4.5,20,770.0,285
22414,content_9150605d8a2f,client_a88a7902cb,0.0003282637574771559,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",40.0,4179,11,-73.4,20,2832.0,95
22415,content_2a0e2853b9be,client_19581e27de,0.0003258938459398481,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",50.0,12180,11,-40.1,20,2946.0,124
22416,content_d7eebcf443e2,client_349c41201b,0.0003258501195769438,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,3283,10,-2.9,20,3022.0,124
22417,content_fa81397b5422,client_4e07408562,0.0003256035539866323,Content review,VISIBLE,0.0,2292,8,61.4,13,2716.0,277
22418,content_38cbdfc3b2e1,client_6208ef0f77,0.0003253078395441965,Content review,VISIBLE,0.0,6599,5,6.6,20,3304.0,98
22419,content_2587c75028c5,client_19581e27de,0.0003242829301728775,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,3899,9,-54.0,104,,330
22420,content_5b7f6a91fe1b,client_7f2253d7e2,0.0003206927417626441,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,4985,5,-61.5,20,3785.0,132
22421,content_fff09668a5cc,client_6208ef0f77,0.00032035565668737096,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,15175,4,-46.9,104,6198.0,287
22422,content_58a41bb33b06,client_19581e27de,0.0003201682488512035,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,8335,7,-3.2,104,,330
22423,content_05fef6c41585,client_6208ef0f77,0.00031983124285590804,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,12692,12,-5.2,104,5991.0,144
22424,content_2bf8d468839c,client_6208ef0f77,0.0003179905611280594,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",70.0,2550,4,-33.8,104,4934.0,300
22425,content_ba3bce65bef6,client_a88a7902cb,0.0003177307687626454,Monitor,DECLINING,10.0,177,1,-78.6,28,2798.0,125
22426,content_c4b6fe20fadf,client_4e07408562,0.00031738187794371435,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,2828,4,-47.8,13,2552.0,445
22427,content_26eb8cf5167c,client_4fc82b26ae,0.0003140937680523418,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",30.0,864,1,-91.9,20,1553.0,333
22428,content_3ec5142fa1c8,client_19581e27de,0.00031345627514673503,Freshness review,STALE,0.0,209,0,48.9,104,,236
22429,content_6aa43079fb0c,client_3fdba35f04,0.00031192388671346,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",70.0,8064,6,-63.0,104,1457.0,139
22430,content_1346eb73396d,client_4e07408562,0.0003114327451860558,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",30.0,2825,7,-43.5,7,3351.0,420
22431,content_fc305bfa474f,client_6208ef0f77,0.00031086108611595855,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,1752,0,-33.8,104,3456.0,125
22432,content_5bc6f0850db9,client_2c624232cd,0.00031075224524911547,Monitor,REVIEW,0.0,460,0,86.2,11,2430.0,517
22433,content_33ff31dd0c82,client_6208ef0f77,0.0003102607977597113,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,1790,4,-46.3,104,3490.0,125
22434,content_4ab5d6e62d9f,client_19581e27de,0.00030990094510540827,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",30.0,3520,8,-11.6,104,,236
22435,content_547278ea6381,client_6208ef0f77,0.0003092892445874679,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,9325,7,-52.3,104,6042.0,286
22436,content_ebae8967617b,client_6208ef0f77,0.00030900877374420954,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,5060,9,-54.8,104,5677.0,300
22437,content_5896935fd3cb,client_19581e27de,0.0003088183624318732,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,922,9,-6.6,22,,445
22438,content_1fec0ea0805c,client_19581e27de,0.00030840744026310404,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",70.0,3491,8,-39.3,22,,445
22439,content_935dad48e67d,client_4e07408562,0.0003071373934376478,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,1837,5,-35.2,7,2507.0,504
22440,content_67d93ee0b25d,client_6208ef0f77,0.0003068666356404432,Freshness review,"STALE, VISIBLE, MULTIPLE_SIGNALS",10.0,2803,4,10.7,104,5761.0,236
22441,content_a58930bfa3d3,client_f369cb89fc,0.00030680379333872606,Optimization review,"HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",30.0,2960,6,24.5,20,2446.0,97
22442,content_96ca0f3dab10,client_2c624232cd,0.0003062752994045188,Monitor,REVIEW,10.0,99,1,81.3,22,,438
22443,content_063858a30a0e,client_6208ef0f77,0.00030611980923009823,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,3917,8,-43.8,104,6352.0,299
22444,content_e3d855c9f08d,client_6208ef0f77,0.00030558404834081396,Freshness review,"STALE, VISIBLE, MULTIPLE_SIGNALS",0.0,3005,7,53.6,104,2929.0,124
22445,content_10d2a06b261a,client_3fdba35f04,0.0003037505824878042,Monitor,DECLINING,10.0,696,1,-76.6,19,2760.0,333
22446,content_ed6d0c40cf19,client_4e07408562,0.00030368469524870434,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,8954,7,-21.1,20,3382.0,420
22447,content_4e839acad179,client_19581e27de,0.00030305834913987623,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",170.0,3657,6,-68.0,22,,417
22448,content_78569289e95b,client_2c624232cd,0.00030288831718757353,Optimization review,"HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",90.0,2969,5,39.1,11,2667.0,438
22449,content_fcef7b62b3ae,client_19581e27de,0.00030231054883266776,Freshness review,"STALE, VISIBLE, MULTIPLE_SIGNALS",10.0,2643,9,18.5,104,,329
22450,content_43bed604d603,client_19581e27de,0.00030182195989397065,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,8981,10,-35.4,104,,144
22451,content_f0ef7fce207b,client_6208ef0f77,0.000300989686738004,Content review,VISIBLE,0.0,1585,5,1.1,20,3264.0,111
22452,content_45100465d56e,client_19581e27de,0.00030065578140151564,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,1927,10,-39.7,22,,445
22453,content_c58424242396,client_f74efabef1,0.0003004393657272042,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,2214,8,-43.3,20,2459.0,117
22454,content_8dc1021270bf,client_4e07408562,0.00029784177608441106,Refresh and review,"STALE, DECLINING, MULTIPLE_SIGNALS",10.0,281,1,-68.1,104,1687.0,348
22455,content_f35e5543135b,client_4e07408562,0.0002974228233259722,Refresh and review,"STALE, DECLINING, MULTIPLE_SIGNALS",10.0,522,4,-43.4,104,1338.0,230
22456,content_fe4e6c1a622c,client_19581e27de,0.00029724562500293446,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,6971,1,-45.0,20,2220.0,148
22457,content_72039d68836c,client_6208ef0f77,0.00029459230168213244,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,19910,11,-34.7,104,7443.0,286
22458,content_c692292c4b4a,client_19581e27de,0.0002935371244546774,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2317,4,-40.2,104,,330
22459,content_4af9ddad2256,client_6208ef0f77,0.00029333920343020296,Freshness review,"STALE, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",70.0,2362,5,10.3,104,5861.0,299
22460,content_a653470d307b,client_7f2253d7e2,0.0002932232673232781,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,5175,7,-93.9,20,3518.0,225
22461,content_36b7239e69ae,client_6208ef0f77,0.0002931694895486835,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,1133,8,-43.2,104,3833.0,124
22462,content_ff06e994cc83,client_3fdba35f04,0.0002931527330035917,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,4502,6,-67.4,14,2552.0,333
22463,content_7a08dc784d80,client_4e07408562,0.0002926004339926533,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",140.0,1331,4,-37.3,7,2888.0,347
22464,content_79363f9f5aa7,client_7f2253d7e2,0.000291626209922988,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,3586,4,-78.6,20,4088.0,147
22465,content_dc1f9b8f4e1a,client_3fdba35f04,0.0002899285059280795,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,1644,8,-60.9,104,1330.0,310
22466,content_fef03c576b77,client_349c41201b,0.0002878099557625628,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2690,9,-39.5,20,2656.0,95
22467,content_e89e2c5b7fbe,client_3fdba35f04,0.000287756699488676,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",40.0,1623,4,-81.1,14,2456.0,174
22468,content_5b69f9beb3c4,client_19581e27de,0.00028761321015678004,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,5286,10,-40.8,20,2619.0,257
22469,content_b9dec7abb8a6,client_2c624232cd,0.0002853188564000485,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2379,6,-9.9,11,2536.0,517
22470,content_e305439daac1,client_7f2253d7e2,0.00028286935840812695,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",40.0,1805,5,-75.1,20,2675.0,96
22471,content_706a6c8a4228,client_7f2253d7e2,0.0002824032681178681,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,2590,10,-52.9,20,2791.0,92
22472,content_d6294a8a1685,client_6208ef0f77,0.0002816528354669344,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2340,4,-41.0,104,5046.0,307
22473,content_65413064e2f9,client_f369cb89fc,0.0002799932356082834,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,1151,10,-69.1,20,3381.0,131
22474,content_931a4ddcbb47,client_4e07408562,0.0002794643337559411,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",90.0,7939,8,-17.1,25,2979.0,420
22475,content_5f2ad4dd4806,client_4e07408562,0.00027920415057164876,Content review,VISIBLE,10.0,2891,4,41.5,13,2188.0,300
22476,content_66dac2a51a02,client_6208ef0f77,0.00027818493343533473,Monitor,DECLINING,10.0,329,1,-24.5,20,7024.0,300
22477,content_eb570dd6845f,client_349c41201b,0.0002771813032178226,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,2024,13,-67.2,20,2709.0,124
22478,content_7b15ac91c741,client_19581e27de,0.00027700867623860193,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,8533,8,-14.9,104,,313
22479,content_8266498d9690,client_d4735e3a26,0.00027681354515994973,Monitor,REVIEW,0.0,155,6,14.3,20,,495
22480,content_00a137cae4a5,client_624b60c58c,0.0002763224011361372,Monitor,REVIEW,,300,7,39.3,20,3586.0,102
22481,content_4ea3cf14c32f,client_8527a891e2,0.00027567306608561207,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,3247,8,-20.7,104,1472.0,275
22482,content_bb0f228c36d2,client_4e07408562,0.0002743519930247124,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,3016,4,-35.9,13,2562.0,228
22483,content_2801786f9657,client_19581e27de,0.00027350116623810883,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,2711,5,-54.6,22,,482
22484,content_134a42023b08,client_19581e27de,0.00027324625255191514,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",30.0,18347,15,-67.6,104,,313
22485,content_297fb35a890c,client_a88a7902cb,0.0002728316070205192,Investigate and refresh,"DECLINING, HIGH_DEMAND, MULTIPLE_SIGNALS",70.0,697,7,-73.9,20,3169.0,98
22486,content_91b5ecf4692a,client_19581e27de,0.0002726294355880627,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",30.0,1731,4,-31.8,22,,482
22487,content_28ea60961570,client_19581e27de,0.0002724979255686081,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",90.0,5781,11,-38.0,20,3106.0,313
22488,content_e1f06feea50a,client_b4944c6ff0,0.0002724052665780326,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,2418,9,-3.4,20,2340.0,90
22489,content_efeefd8b8961,client_19581e27de,0.0002709627344331497,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,5090,10,-55.5,22,,463
22490,content_b57bda26063b,client_19581e27de,0.00026983916378855007,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,2318,1,-38.2,104,2777.0,139
22491,content_bb0a6ed87fd9,client_2c624232cd,0.00026904759481781606,Optimization review,"HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",260.0,1320,1,64.8,22,,438
22492,content_5c9c124097bc,client_4e07408562,0.00026886024407557453,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,4444,10,-29.0,14,2375.0,504
22493,content_b2bbfbb8f29b,client_6208ef0f77,0.00026864824420765683,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,16879,12,-48.7,104,5802.0,299
22494,content_7c7f619c8613,client_6208ef0f77,0.00026859267684082845,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,4643,11,-7.5,104,6084.0,287
22495,content_0a9276b27b32,client_f369cb89fc,0.0002678572403931423,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2669,8,-39.1,20,2815.0,95
22496,content_eea0194e50eb,client_19581e27de,0.000265707901045579,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,3914,11,-29.8,104,3157.0,126
22497,content_2543ce92f770,client_3fdba35f04,0.00026484134217524927,Refresh and review,"STALE, DECLINING, MULTIPLE_SIGNALS",10.0,665,0,-85.2,104,1396.0,333
22498,content_eb19323db62e,client_2c624232cd,0.00026470418045643077,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,805,4,-0.9,22,,438
22499,content_1662056e209d,client_2c624232cd,0.00026375029406332945,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,748,1,-30.8,11,2461.0,517
22500,content_62df359b8982,client_2c624232cd,0.0002632332437387962,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,738,5,-8.5,11,2481.0,438
22501,content_0a2f8b4bb6e6,client_19581e27de,0.0002631861515282291,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",260.0,1698,8,-54.0,22,,441
22502,content_af2dfaf7aeff,client_19581e27de,0.0002620423826117843,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,4566,8,-26.7,104,,329
22503,content_8df9be35e024,client_a88a7902cb,0.0002616433829733484,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,806,4,-49.0,20,2567.0,180
22504,content_a817704b744d,client_3fdba35f04,0.00026137389965783913,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,4509,7,-54.4,104,1329.0,333
22505,content_abcc98cc68f8,client_4e07408562,0.0002609342559869891,Monitor,HIGH_DEMAND,50.0,557,4,158.1,13,2554.0,445
22506,content_c3757fba09df,client_19581e27de,0.00026042151297794375,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,3022,8,-29.0,22,,441
22507,content_d12c15f9153f,client_19581e27de,0.0002603391102704191,Freshness review,"STALE, VISIBLE, MULTIPLE_SIGNALS",0.0,7833,12,28.4,104,,257
22508,content_a3c2440cef67,client_bdd2d3af3a,0.0002602596732365651,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,868,4,-27.8,20,3116.0,96
22509,content_b4bb27d63f25,client_f74efabef1,0.0002598392356673909,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,998,5,-45.3,20,2705.0,92
22510,content_0374fa741d13,client_3fdba35f04,0.0002595233050553116,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,4383,12,-14.8,14,2576.0,144
22511,content_25207bd6d6b5,client_7f2253d7e2,0.00025922761480842775,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,4111,5,-58.2,20,4053.0,141
22512,content_0bbf9f8f0ba1,client_4e07408562,0.00025825692734041713,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",210.0,7142,12,-21.3,7,3164.0,537
22513,content_e3ce13eccdf8,client_7f2253d7e2,0.00025808950439575403,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2779,14,-61.8,20,3841.0,224
22514,content_cf4b91dbf05d,client_7f2253d7e2,0.0002562508186856334,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,3197,6,-77.2,20,2836.0,90
22515,content_1dff5ee30a0c,client_6208ef0f77,0.0002558656379658692,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,6729,10,-58.9,104,6571.0,216
22516,content_41fff7a1aa8c,client_f369cb89fc,0.00025394596691092274,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",1000.0,7826,5,-83.8,8,2686.0,106
22517,content_211fbf1c50dc,client_f74efabef1,0.00025382162663105726,Optimization review,"HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",30.0,5154,9,,20,3155.0,175
22518,content_bb4395c0c2ed,client_19581e27de,0.00025350066322521865,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",140.0,9694,8,-44.3,104,,362
22519,content_539456874439,client_6208ef0f77,0.0002532419052699546,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2340,1,-63.0,104,3559.0,124
22520,content_aa793f09535f,client_3fdba35f04,0.0002519412618865832,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,2346,5,-51.6,104,1425.0,165
22521,content_ec9587f920e4,client_d4735e3a26,0.0002518589564860491,Monitor,DECLINING,,358,7,-8.9,20,787.0,285
22522,content_17c2778a02a9,client_19581e27de,0.0002514134519165402,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, MULTIPLE_SIGNALS",480.0,189,0,-74.8,104,,258
22523,content_5bb4b343e718,client_6208ef0f77,0.0002502820848687358,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2400,5,-56.9,104,6091.0,229
22524,content_57f893e2db7e,client_19581e27de,0.0002497230819363803,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,2259,6,-11.8,104,,362
22525,content_68f9f0f7c98e,client_19581e27de,0.00024880926501249584,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,11985,7,-39.5,104,,144
22526,content_8fced14b140f,client_3fdba35f04,0.000248687557733903,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,888,10,-58.7,104,1331.0,284
22527,content_a7a057f8baea,client_4e07408562,0.00024852437255505904,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,1890,9,-20.1,13,2709.0,445
22528,content_3ee344eebad7,client_19581e27de,0.00024847005315204503,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,3690,8,-81.8,20,2667.0,103
22529,content_204ed30f3639,client_4e07408562,0.0002481776263681562,Investigate and refresh,"DECLINING, HIGH_DEMAND, MULTIPLE_SIGNALS",1600.0,429,5,-4.2,13,3026.0,545
22530,content_222c13eec682,client_19581e27de,0.00024797840112481564,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,1248,5,-56.3,22,,419
22531,content_47e03bf0b0b8,client_4e07408562,0.0002477122637475622,Optimization review,"HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,4406,5,52.3,20,2762.0,445
22532,content_190545ab233b,client_19581e27de,0.0002475998738199119,Freshness review,"STALE, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",20.0,4165,8,5.8,104,,236
22533,content_3af0c8bd5cd1,client_19581e27de,0.00024668525819150557,Optimization review,"HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",70.0,1336,1,52.2,22,,463
22534,content_4d2a523dfda1,client_6208ef0f77,0.0002464745720704505,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,7830,8,-66.0,20,3377.0,118
22535,content_63166ec6e1cd,client_19581e27de,0.0002456548250139732,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,5645,11,-0.8,104,,329
22536,content_8b18f5693d68,client_19581e27de,0.000245244319980762,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",10.0,5561,11,-31.2,22,,463
22537,content_545260b3ff7d,client_3fdba35f04,0.0002450341159335783,Refresh and review,"STALE, DECLINING, HIGH_DEMAND, MULTIPLE_SIGNALS",2900.0,343,0,-80.4,104,1480.0,223
22538,content_44021c4480ea,client_19581e27de,0.00024467226750388035,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,4218,11,-31.3,104,,330
22539,content_8b28f596d898,client_19581e27de,0.00024347297625373722,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",70.0,4023,7,-29.1,22,,419
22540,content_86d53cec4dd6,client_6208ef0f77,0.0002420077797547744,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,4069,8,-31.2,104,6209.0,139
22541,content_b36827f7f965,client_6208ef0f77,0.00024061640856780275,Content review,"DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,1280,6,-21.4,20,3580.0,111
22542,content_4e20d8f86ef3,client_8527a891e2,0.00024046986860470776,Freshness review,STALE,10.0,234,2,6.0,104,3616.0,347
22543,content_563f267a589d,client_6208ef0f77,0.00023990941502368345,Content review,VISIBLE,0.0,1887,7,36.7,20,2932.0,98
22544,content_181e2491b6cd,client_19581e27de,0.00023948790936268645,Content review,VISIBLE,0.0,9302,11,148.4,20,2307.0,236
22545,content_212b1792fee5,client_19581e27de,0.00023925669154450328,Freshness review,"STALE, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",260.0,3438,1,9.0,104,,236
22546,content_1816f5ff12ac,client_6208ef0f77,0.00023857313670037938,Freshness review,"STALE, VISIBLE, MULTIPLE_SIGNALS",0.0,8700,6,14.9,104,5690.0,286
22547,content_e12b08ca2497,client_19581e27de,0.0002385171975071515,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,5382,9,-45.6,104,,256
22548,content_b41bccb47ba5,client_6208ef0f77,0.00023829394688111954,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,14051,13,-25.7,104,5611.0,229
22549,content_d3b3eb6ab1f9,client_6208ef0f77,0.0002382130032074639,Refresh and review,"STALE, DECLINING, VISIBLE, MULTIPLE_SIGNALS",0.0,2303,4,-13.7,104,4762.0,307
22550,content_82dab8cbf876,client_4e07408562,0.00023791942718772517,Investigate and refresh,"DECLINING, HIGH_DEMAND, VISIBLE, MULTIPLE_SIGNALS",110.0,2419,8,-7.8,13,2801.0,545
